id,industry,state,request_date,term,employee_count,business_new,business_type,location,other_loans,loan_amount,insured_amount,default_status
3781785008,Trading,PA,21-Nov-09,300,30,New,0,Rural,N,"$2,000,000.00","$1,500,000.00",0
3711535008,Manufacturing,MN,23-Oct-09,78,7,New,0,Rural,N,"$20,200.00","$20,200.00",0
3699905008,Trading,WI,19-Oct-09,84,1,Existing,0,Rural,N,"$665,000.00","$598,500.00",0
4137735008,Manufacturing,NV,21-Jun-10,85,1,New,0,Rural,N,"$20,000.00","$17,000.00",1
3996685010,Healthcare,NY,26-Mar-10,84,2,New,0,Rural,N,"$25,000.00","$12,500.00",0
3756815002,Hotel,ME,17-Nov-09,300,2,New,0,Rural,N,"$610,000.00","$549,000.00",0
4163155004,Entertainment,CA,12-Jul-10,120,250,New,0,Rural,N,"$412,000.00","$413,000.00",0
4172105002,Trading,CO,19-Jul-10,72,2,New,0,Rural,Y,"$116,500.00","$20,000.00",0
3875955001,Consulting,FL,27-Jan-10,84,2,Existing,0,Rural,Y,"$25,000.00","$10,000.00",0
3674055006,Others,UT,02-Oct-09,84,5,New,0,Rural,Y,"$65,000.00","$37,500.00",0
3899075002,Hotel,PA,10-Feb-10,84,1,Existing,1,Rural,N,"$365,000.00","$328,500.00",0
4005505007,Hotel,CA,01-Apr-10,300,27,New,1,Rural,N,"$1,000,000.00","$900,000.00",0
3814885000,Consulting,MN,21-Dec-09,78,2,New,0,Rural,N,"$34,494.00","$35,000.00",0
4144175004,Transportation,PA,24-Jun-10,84,1,Existing,0,Rural,Y,"$79,900.00","$20,000.00",0
3837955000,Healthcare,OH,31-Dec-09,300,0,New,0,Rural,N,"$155,000.00","$139,500.00",0
4250375009,Consulting,UT,14-Sep-10,54,0,Existing,0,Rural,Y,"$53,371.00","$12,500.00",1
3828915008,Others,IA,24-Dec-09,120,96,New,0,Rural,N,"$1,250,000.00","$1,125,000.00",0
4118815002,Hotel,CA,02-Jun-10,84,32,New,0,Rural,N,"$125,000.00","$106,250.00",0
4011575002,Healthcare,FL,05-Apr-10,120,5,New,0,Rural,N,"$524,000.00","$471,600.00",0
4124055006,Construction,WA,07-Jun-10,1,2,New,0,Rural,N,"$99,878.00","$50,000.00",1
4002235003,Trading,NY,01-Apr-10,84,2,Existing,0,Rural,Y,"$33,889.00","$5,000.00",0
3794505004,Trading,CA,04-Dec-09,38,6,New,0,Rural,N,"$350,000.00","$175,000.00",0
3928175008,Transportation,UT,22-Feb-10,48,2,New,0,Rural,N,"$32,000.00","$16,000.00",0
3979425000,Consulting,AZ,20-Mar-10,84,1,Existing,0,Rural,Y,"$20,444.00","$5,000.00",0
4191405004,Trading,FL,04-Aug-10,12,6,New,0,Rural,Y,"$500,000.00","$450,000.00",0
3831365010,Construction,AZ,24-Dec-09,37,30,New,0,Rural,N,"$63,000.00","$31,500.00",1
4137005001,Manufacturing,WI,21-Jun-10,60,1,Existing,0,Rural,N,"$58,500.00","$29,250.00",0
4171555006,Hotel,OK,17-Jul-10,84,3,New,0,Rural,N,"$5,000.00","$4,250.00",1
3708355001,Trading,MI,22-Oct-09,106,2,New,0,Rural,N,"$10,000.00","$9,000.00",1
3902475006,Hotel,CO,11-Feb-10,93,1,New,0,Rural,N,"$20,000.00","$18,000.00",1
4178655004,Transportation,MA,23-Jul-10,36,2,New,0,Rural,Y,"$27,791.00","$10,000.00",0
4045435004,Administration,OH,23-Apr-10,72,2,New,0,Rural,Y,"$10,000.00","$5,000.00",0
4036855010,Trading,NE,19-Apr-10,1,4,New,0,Rural,Y,"$10,000.00","$9,000.00",1
4009525010,Trading,OH,02-Apr-10,84,3,Existing,0,Rural,Y,"$49,579.00","$15,000.00",0
3739405006,Trading,TX,09-Nov-09,84,15,New,0,Rural,N,"$100,000.00","$50,000.00",0
4135185005,Construction,TX,17-Jun-10,114,12,New,0,Rural,Y,"$100,000.00","$85,000.00",0
3805335008,Administration,OR,14-Dec-09,90,6,New,0,Rural,N,"$255,000.00","$191,250.00",0
3678705008,Hotel,MA,06-Oct-09,60,2,Existing,0,Rural,N,"$40,000.00","$20,000.00",0
3793735001,Transportation,TX,03-Dec-09,120,5,New,0,Rural,N,"$15,000.00","$12,750.00",0
3970025002,Consulting,CA,17-Mar-10,56,7,New,0,Rural,N,"$35,000.00","$35,000.00",1
3811075009,Consulting,NM,17-Dec-09,120,5,New,0,Rural,N,"$50,000.00","$42,500.00",0
3832395010,Manufacturing,NC,28-Dec-09,84,4,New,0,Rural,N,"$225,000.00","$112,500.00",0
3756175000,Consulting,TX,17-Nov-09,47,6,New,0,Rural,N,"$35,000.00","$35,000.00",1
4073025007,Hotel,WA,11-May-10,29,8,Existing,0,Rural,N,"$65,000.00","$32,500.00",1
4136625008,Construction,MS,18-Jun-10,73,6,New,0,Rural,N,"$28,200.00","$28,200.00",0
3840115007,Healthcare,CA,04-Jan-10,84,5,Existing,0,Rural,Y,"$18,284.00","$7,500.00",0
4032875008,Trading,WI,16-Apr-10,34,3,New,0,Rural,N,"$3,430.00","$6,250.00",0
3831395008,Manufacturing,MI,24-Dec-09,18,13,New,0,Rural,N,"$80,000.00","$40,000.00",0
3766015002,Construction,NY,19-Nov-09,1,1,New,0,Rural,N,"$25,000.00","$12,500.00",1
3830875008,Trading,IL,24-Dec-09,3,12,New,0,Rural,N,"$1,800,000.00","$1,494,000.00",0
4161465010,Construction,NM,12-Jul-10,120,25,Existing,0,Rural,N,"$516,000.00","$387,000.00",0
3985985000,Trading,CA,24-Mar-10,120,5,New,0,Rural,N,"$400,000.00","$360,000.00",0
4244565000,Trading,TX,09-Sep-10,300,4,Existing,0,Rural,N,"$767,000.00","$575,250.00",0
4144835001,Engineering,IN,24-Jun-10,84,60,New,0,Rural,Y,"$100,000.00","$85,000.00",0
4215195008,Construction,PA,19-Aug-10,60,4,New,0,Rural,N,"$13,000.00","$11,050.00",0
4045045005,Trading,WA,23-Apr-10,84,18,New,0,Rural,N,"$200,000.00","$180,000.00",0
3834665001,Consulting,VA,29-Dec-09,25,3,Existing,0,Rural,Y,"$115,000.00","$103,500.00",0
4007935000,Trading,TX,01-Apr-10,98,4,New,0,Rural,N,"$7,500.00","$6,750.00",1
4228405009,Others,CA,27-Aug-10,36,1,New,0,Rural,N,"$10,000.00","$5,000.00",0
3760945009,Construction,FL,18-Nov-09,38,7,New,0,Rural,N,"$14,900.00","$14,900.00",1
4247075001,Consulting,NY,10-Sep-10,84,1,Existing,0,Rural,Y,"$10,000.00","$5,000.00",0
3795485002,Healthcare,WA,04-Dec-09,120,13,New,0,Rural,N,"$12,500.00","$10,625.00",0
3983335000,Trading,MA,23-Mar-10,24,2,Existing,0,Rural,Y,"$13,500.00","$3,750.00",0
4155905004,Consulting,MO,06-Jul-10,85,1,New,0,Rural,N,"$7,500.00","$6,375.00",1
3684045007,Agriculture,OR,08-Oct-09,78,1,New,0,Rural,N,"$20,000.00","$20,000.00",0
4251985006,Construction,CA,15-Sep-10,60,1,New,0,Rural,N,"$200,000.00","$150,000.00",0
4103005003,Consulting,FL,26-May-10,84,2,New,0,Rural,Y,"$35,000.00","$12,500.00",0
3737815007,Finance,PA,06-Nov-09,95,1,Existing,0,Rural,N,"$5,000.00","$4,500.00",1
4213195004,Trading,CA,18-Aug-10,120,2,New,0,Rural,N,"$200,000.00","$150,000.00",0
4037525007,Hotel,WI,20-Apr-10,103,1,Existing,0,Rural,N,"$157,500.00","$141,750.00",1
3941855005,Hotel,SC,03-Mar-10,100,1,Existing,0,Rural,N,"$7,500.00","$6,375.00",1
3800925009,Consulting,AZ,10-Dec-09,74,3,New,0,Rural,N,"$11,433.00","$10,000.00",1
3869755004,Construction,WA,25-Jan-10,55,3,New,0,Rural,N,"$35,000.00","$35,000.00",1
3939355009,Administration,IN,01-Mar-10,12,5,New,0,Rural,N,"$32,000.00","$16,000.00",0
3773015000,Trading,IL,20-Nov-09,34,6,New,0,Rural,N,"$25,000.00","$22,500.00",1
3725585002,Manufacturing,WA,30-Oct-09,107,6,Existing,0,Rural,N,"$430,000.00","$387,000.00",1
4028415007,Consulting,CA,14-Apr-10,84,18,New,0,Rural,Y,"$150,000.00","$75,000.00",0
3737945000,Healthcare,NY,06-Nov-09,60,4,New,0,Rural,N,"$80,000.00","$72,000.00",0
3698125008,Trading,AZ,16-Oct-09,78,1,New,0,Rural,N,"$30,000.00","$30,000.00",0
4097925000,Trading,CA,24-May-10,78,5,New,0,Rural,N,"$30,100.00","$31,300.00",0
3805525006,Manufacturing,MN,14-Dec-09,84,84,New,0,Rural,N,"$1,100,000.00","$825,000.00",0
3746265010,Consulting,OH,12-Nov-09,73,9,New,0,Rural,N,"$31,979.00","$34,100.00",0
3695775009,Healthcare,TX,15-Oct-09,96,3,New,0,Rural,N,"$282,100.00","$392,400.00",0
4268665000,Engineering,NC,28-Sep-10,84,1,Existing,0,Rural,Y,"$105,486.00","$12,500.00",0
3903175001,Construction,NY,12-Feb-10,8,9,New,0,Rural,Y,"$49,975.00","$12,500.00",1
3799005006,Administration,AL,09-Dec-09,72,9,New,0,Rural,N,"$200,000.00","$100,000.00",0
3900105007,Trading,TX,10-Feb-10,84,2,New,0,Rural,N,"$100,000.00","$90,000.00",0
3843985005,Trading,OH,06-Jan-10,63,8,Existing,0,Rural,Y,"$17,103.00","$7,500.00",1
4156955010,Hotel,MN,07-Jul-10,120,3,Existing,0,Rural,N,"$137,000.00","$102,750.00",0
4031185000,Consulting,NY,15-Apr-10,21,2,New,0,Rural,Y,"$42,604.00","$12,500.00",1
3879265003,Real Estate,MN,29-Jan-10,78,1,New,0,Rural,N,"$35,000.00","$35,000.00",1
4140895000,Construction,OH,24-Jun-10,39,0,New,0,Rural,N,"$15,500.00","$7,750.00",0
3809325002,Healthcare,TN,16-Dec-09,84,1,Existing,0,Rural,N,"$47,500.00","$32,000.00",0
3760825008,Trading,CA,18-Nov-09,300,50,New,0,Rural,N,"$1,200,000.00","$1,080,000.00",0
3713025001,Construction,NH,26-Oct-09,84,25,New,0,Rural,Y,"$598,724.00","$87,500.00",0
3877835004,Construction,OR,28-Jan-10,12,10,New,0,Rural,N,"$80,000.00","$40,000.00",0
3993005010,Consulting,FL,25-Mar-10,44,4,New,0,Rural,N,"$25,000.00","$21,250.00",1
3832315008,Others,AZ,28-Dec-09,105,5,Existing,0,Rural,N,"$221,700.00","$199,530.00",0
3954515007,Trading,NM,11-Mar-10,240,14,New,0,Rural,N,"$700,000.00","$630,000.00",0
3691835006,Agriculture,IA,14-Oct-09,34,1,New,0,Rural,N,"$35,000.00","$35,000.00",1
3874865007,Trading,WI,27-Jan-10,24,1,Existing,0,Rural,Y,"$41,000.00","$10,500.00",0
4256825003,Agriculture,TX,17-Sep-10,60,2,New,0,Rural,N,"$27,000.00","$13,500.00",0
3710905010,Trading,NC,23-Oct-09,54,10,New,0,Rural,N,"$84,000.00","$42,000.00",1
3845815004,Construction,KS,07-Jan-10,86,4,Existing,0,Rural,N,"$5,000.00","$4,500.00",1
4061575000,Consulting,OR,04-May-10,49,1,New,0,Rural,Y,"$77,754.00","$12,500.00",1
3756645010,Healthcare,CA,17-Nov-09,36,13,New,0,Rural,Y,"$275,000.00","$75,000.00",0
4081265009,Manufacturing,CA,14-May-10,60,120,New,0,Rural,N,"$1,418,500.00","$1,350,000.00",0
3858425004,Construction,MO,15-Jan-10,78,3,New,0,Rural,N,"$35,000.00","$35,000.00",0
3954585006,Finance,NE,11-Mar-10,84,5,Existing,0,Rural,N,"$200,000.00","$180,000.00",0
4004315007,Hotel,TX,01-Apr-10,300,1,Existing,0,Rural,N,"$740,000.00","$666,000.00",0
4007975001,Healthcare,PA,01-Apr-10,60,3,Existing,0,Rural,N,"$19,000.00","$9,500.00",0
3751745006,Education,TX,16-Nov-09,120,2,New,0,Rural,N,"$20,000.00","$18,000.00",0
3905195000,Administration,CA,12-Feb-10,108,1,New,0,Rural,N,"$7,500.00","$6,750.00",1
4265935003,Consulting,AZ,27-Sep-10,33,17,New,0,Rural,N,"$10,200.00","$10,200.00",1
4115985001,Transportation,CA,28-May-10,240,15,New,0,Rural,N,"$1,935,000.00","$1,935,000.00",0
3858275007,Healthcare,CA,15-Jan-10,78,3,New,0,Rural,N,"$5,000.00","$4,500.00",1
4099855007,Administration,IA,25-May-10,94,14,New,1,Rural,N,"$64,500.00","$58,050.00",1
3968205009,Construction,NE,16-Mar-10,100,6,New,0,Rural,N,"$1,185,000.00","$1,066,500.00",1
4024835007,Manufacturing,VA,13-Apr-10,66,102,New,0,Rural,N,"$1,000,000.00","$900,000.00",0
3972565004,Transportation,MI,17-Mar-10,84,1,New,0,Rural,N,"$20,100.00","$10,050.00",0
4199625005,Hotel,AL,10-Aug-10,31,5,New,0,Rural,N,"$35,000.00","$35,000.00",1
4142195006,Healthcare,MN,24-Jun-10,120,2,New,0,Rural,N,"$254,000.00","$190,500.00",0
4255855010,Consulting,CA,17-Sep-10,84,3,Existing,0,Rural,N,"$34,000.00","$17,000.00",0
3941515008,Others,CA,03-Mar-10,37,1,Existing,0,Rural,N,"$33,700.00","$28,645.00",1
3911275007,Consulting,CA,17-Feb-10,55,5,New,0,Rural,N,"$35,000.00","$35,000.00",1
4226895001,Healthcare,CT,26-Aug-10,84,13,New,0,Rural,Y,"$20,000.00","$10,000.00",0
3898995005,Trading,AZ,10-Feb-10,108,5,New,0,Rural,N,"$12,500.00","$11,250.00",1
4021355010,Manufacturing,VT,12-Apr-10,84,8,New,0,Rural,N,"$600,000.00","$540,000.00",0
4142015009,Healthcare,NY,24-Jun-10,37,65,New,0,Rural,Y,"$948,884.00","$125,000.00",1
3949825001,Administration,PA,11-Mar-10,60,6,New,0,Rural,N,"$53,700.00","$26,850.00",0
3722555009,Transportation,NM,29-Oct-09,84,4,New,0,Rural,N,"$32,000.00","$16,000.00",0
4022295007,Trading,VT,12-Apr-10,63,1,New,0,Rural,N,"$20,000.00","$18,000.00",0
3838165001,Energy,TX,31-Dec-09,39,2,Existing,0,Rural,N,"$60,000.00","$54,000.00",0
4036405004,Hotel,TX,19-Apr-10,120,3,Existing,1,Rural,N,"$125,000.00","$112,500.00",0
3781645001,Healthcare,IA,21-Nov-09,84,2,Existing,0,Rural,N,"$37,100.00","$33,390.00",0
4147655001,Administration,VA,29-Jun-10,90,1,Existing,0,Rural,N,"$11,000.00","$12,750.00",0
4183595004,Trading,WI,28-Jul-10,57,1,New,0,Rural,Y,"$19,334.00","$8,000.00",1
4147255010,Hotel,CA,28-Jun-10,108,11,New,0,Rural,N,"$100,000.00","$85,000.00",0
3690225009,Hotel,IL,13-Oct-09,78,8,New,1,Rural,N,"$35,000.00","$35,000.00",0
3949965008,Construction,OH,11-Mar-10,36,2,Existing,0,Rural,N,"$41,500.00","$20,750.00",0
4100145004,Healthcare,ME,25-May-10,84,3,New,0,Rural,Y,"$16,000.00","$5,000.00",0
4108635003,Healthcare,FL,27-May-10,309,0,Existing,0,Rural,N,"$2,000,000.00","$1,500,000.00",0
3768395004,Engineering,IA,19-Nov-09,58,2,Existing,0,Rural,N,"$50,000.00","$42,500.00",1
3803555000,Manufacturing,IL,11-Dec-09,78,2,New,0,Rural,N,"$35,000.00","$35,000.00",0
3901225010,Construction,GA,11-Feb-10,69,8,New,0,Rural,N,"$500,000.00","$450,000.00",1
3798205005,Hotel,NV,08-Dec-09,78,3,New,0,Rural,N,"$35,000.00","$35,000.00",0
3675815000,Transportation,IN,02-Oct-09,60,2,Existing,0,Rural,N,"$16,000.00","$8,000.00",0
3980495007,Trading,NE,22-Mar-10,31,3,New,0,Rural,N,"$35,000.00","$35,000.00",1
4155665004,Entertainment,MA,06-Jul-10,84,1,New,0,Rural,N,"$50,000.00","$25,000.00",0
3718775002,Others,IN,28-Oct-09,68,11,New,0,Rural,N,"$7,500.00","$6,750.00",1
4201835009,Hotel,MI,11-Aug-10,120,12,Existing,1,Rural,N,"$125,000.00","$106,250.00",0
3964355000,Administration,CT,13-Mar-10,120,75,New,0,Rural,N,"$100,000.00","$50,000.00",0
3751665006,Consulting,OH,16-Nov-09,300,5,New,0,Rural,N,"$365,000.00","$328,500.00",0
4197195003,Manufacturing,FL,06-Aug-10,91,2,New,0,Rural,N,"$7,500.00","$6,375.00",1
4269805007,Trading,NY,28-Sep-10,37,1,New,0,Rural,N,"$35,000.00","$35,000.00",1
3949805006,Hotel,FL,11-Mar-10,300,2,Existing,0,Rural,N,"$800,000.00","$600,000.00",0
3771635005,Trading,ID,20-Nov-09,84,7,New,0,Rural,Y,"$25,000.00","$12,500.00",0
3804695009,Trading,PA,12-Dec-09,240,9,New,0,Rural,N,"$161,000.00","$161,000.00",0
4264785004,Education,UT,24-Sep-10,84,2,Existing,0,Rural,Y,"$19,325.00","$5,000.00",0
3988685010,Manufacturing,ID,24-Mar-10,31,19,New,0,Rural,Y,"$134,565.00","$37,500.00",1
4176875007,Trading,ND,22-Jul-10,87,0,Existing,0,Rural,N,"$54,000.00","$27,000.00",0
4249295001,Agriculture,LA,13-Sep-10,45,2,Existing,0,Rural,N,"$30,000.00","$15,000.00",1
3844015009,Finance,TX,06-Jan-10,85,2,Existing,0,Rural,N,"$102,000.00","$91,800.00",0
4098885003,Consulting,TX,25-May-10,70,1,New,0,Rural,Y,"$36,349.00","$12,500.00",1
3918555000,Trading,RI,19-Feb-10,300,10,New,0,Rural,N,"$1,400,000.00","$1,498,500.00",0
3718565009,Administration,NY,28-Oct-09,48,15,Existing,0,Rural,N,"$50,000.00","$25,000.00",0
4094985001,Agriculture,MS,21-May-10,39,5,New,0,Rural,N,"$35,000.00","$35,000.00",1
4232735006,Consulting,MN,31-Aug-10,84,3,Existing,0,Rural,Y,"$10,000.00","$8,500.00",0
4192645008,Others,CA,04-Aug-10,24,2,New,0,Rural,N,"$12,000.00","$10,200.00",0
3858585006,Manufacturing,OH,15-Jan-10,120,40,New,0,Rural,N,"$297,600.00","$276,300.00",0
3702565004,Healthcare,PA,20-Oct-09,60,2,Existing,0,Rural,N,"$129,000.00","$116,100.00",0
4062425003,Construction,NY,05-May-10,84,4,New,0,Rural,Y,"$58,500.00","$17,500.00",0
3758815006,Trading,TX,18-Nov-09,39,1,Existing,0,Rural,N,"$25,100.00","$22,590.00",1
4087935010,Trading,NE,19-May-10,300,12,New,0,Rural,N,"$1,080,000.00","$972,000.00",0
3718325007,Consulting,MA,28-Oct-09,84,4,New,0,Rural,N,"$30,000.00","$15,000.00",0
3884345008,Administration,CO,02-Feb-10,54,2,New,0,Rural,N,"$35,000.00","$35,000.00",1
4068095001,Healthcare,LA,07-May-10,120,2,Existing,0,Rural,N,"$250,000.00","$130,000.00",0
3960705001,Construction,CA,11-Mar-10,107,1,New,0,Rural,N,"$12,500.00","$11,250.00",1
4037075003,Consulting,NC,19-Apr-10,74,2,New,0,Rural,N,"$10,000.00","$9,000.00",1
3833795003,Finance,LA,29-Dec-09,84,2,New,0,Rural,Y,"$150,000.00","$135,000.00",0
3704305000,Engineering,CA,20-Oct-09,39,2,New,1,Rural,N,"$20,000.00","$18,000.00",1
3880995007,Healthcare,AZ,29-Jan-10,84,10,Existing,0,Rural,N,"$20,000.00","$18,000.00",1
4265145002,Consulting,NC,24-Sep-10,103,2,Existing,0,Rural,N,"$5,000.00","$4,250.00",1
3867015001,Healthcare,NC,22-Jan-10,42,2,New,0,Rural,N,"$180,000.00","$162,000.00",0
4122295004,Trading,CA,03-Jun-10,114,1,Existing,0,Rural,N,"$15,000.00","$12,750.00",1
3814815001,Hotel,IL,21-Dec-09,96,2,New,0,Rural,N,"$10,000.00","$8,500.00",1
3949985003,Trading,MO,11-Mar-10,38,4,New,0,Rural,Y,"$60,000.00","$30,000.00",1
3869995006,Construction,CA,25-Jan-10,84,3,New,0,Rural,Y,"$40,043.00","$5,000.00",0
4058895001,Construction,CO,03-May-10,27,21,New,0,Rural,Y,"$1,005,000.00","$175,000.00",0
4139205006,Hotel,KS,22-Jun-10,113,1,Existing,0,Rural,N,"$7,500.00","$6,375.00",1
3772735002,Consulting,FL,20-Nov-09,52,1,New,0,Rural,N,"$25,000.00","$25,000.00",1
4234405005,Trading,OK,01-Sep-10,84,1,Existing,0,Rural,Y,"$39,345.00","$10,000.00",0
3966845009,Construction,IN,15-Mar-10,120,4,New,0,Rural,N,"$225,000.00","$202,500.00",0
3881795008,Hotel,TX,01-Feb-10,84,20,New,0,Rural,N,"$230,000.00","$207,000.00",0
3749595010,Hotel,WA,13-Nov-09,125,2,Existing,0,Rural,N,"$310,762.00","$320,040.00",0
4075455000,Construction,FL,12-May-10,60,24,Existing,0,Rural,N,"$59,400.00","$53,460.00",0
3845895006,Consulting,NH,07-Jan-10,39,1,Existing,0,Rural,N,"$20,000.00","$10,000.00",0
3966755006,Trading,TX,15-Mar-10,12,2,New,0,Rural,Y,"$1,500,000.00","$1,350,000.00",0
3935905000,Manufacturing,MA,25-Feb-10,78,5,New,0,Rural,N,"$35,000.00","$35,000.00",0
4095805006,Healthcare,GA,24-May-10,120,5,New,0,Rural,N,"$416,000.00","$374,400.00",0
4257435006,Trading,LA,20-Sep-10,24,1,Existing,1,Rural,Y,"$25,000.00","$21,250.00",0
4231135001,Hotel,KY,30-Aug-10,186,20,Existing,1,Rural,N,"$350,000.00","$175,000.00",0
3896975006,Others,RI,09-Feb-10,60,9,New,0,Rural,Y,"$26,700.00","$12,500.00",0
4094155010,Education,CO,21-May-10,120,5,Existing,0,Rural,N,"$44,000.00","$39,600.00",0
3747075003,Consulting,NY,12-Nov-09,96,1,Existing,0,Rural,N,"$25,000.00","$12,500.00",0
3814545003,Construction,UT,21-Dec-09,240,35,New,0,Rural,N,"$524,300.00","$393,225.00",0
3760425006,Engineering,TN,18-Nov-09,52,60,Existing,0,Rural,N,"$50,000.00","$45,000.00",1
3732175006,Hotel,PA,04-Nov-09,60,2,New,0,Rural,Y,"$80,000.00","$25,000.00",0
4025195007,Administration,UT,13-Apr-10,84,6,New,0,Rural,Y,"$44,759.00","$10,000.00",0
4233065008,Construction,CA,31-Aug-10,240,25,New,0,Rural,N,"$446,000.00","$446,000.00",0
4062505003,Construction,NH,05-May-10,42,0,New,0,Rural,N,"$18,000.00","$9,000.00",0
4219215009,Consulting,OH,23-Aug-10,84,4,Existing,0,Rural,Y,"$144,639.00","$12,600.00",0
4163705003,Trading,MO,12-Jul-10,65,1,Existing,0,Rural,Y,"$10,000.00","$8,500.00",1
3914225009,Trading,MA,18-Feb-10,120,2,Existing,0,Rural,N,"$360,000.00","$324,000.00",0
3878655000,Administration,NY,28-Jan-10,36,2,Existing,0,Rural,Y,"$73,999.00","$12,500.00",1
4202445001,Construction,CA,11-Aug-10,84,2,New,0,Rural,Y,"$26,090.00","$12,000.00",0
4156055000,Construction,NY,07-Jul-10,60,3,New,0,Rural,Y,"$80,000.00","$25,000.00",1
4120465003,Hotel,CA,03-Jun-10,101,4,New,0,Rural,N,"$7,500.00","$6,375.00",1
3802145004,Trading,ID,10-Dec-09,84,1,New,0,Rural,Y,"$90,879.00","$12,500.00",0
3946005007,Manufacturing,PA,11-Mar-10,46,1,New,0,Rural,N,"$35,000.00","$35,000.00",1
3728885004,Trading,PA,03-Nov-09,84,2,Existing,0,Rural,Y,"$170,000.00","$50,000.00",0
4266275008,Manufacturing,OR,27-Sep-10,84,0,New,0,Rural,Y,"$18,568.00","$5,000.00",0
3973145009,Trading,MO,18-Mar-10,120,2,New,0,Rural,N,"$140,000.00","$126,000.00",0
4208115008,Manufacturing,UT,13-Aug-10,62,5,New,0,Rural,Y,"$71,500.00","$25,000.00",1
3910345002,Construction,VA,17-Feb-10,50,2,New,0,Rural,N,"$35,000.00","$35,000.00",1
3798335009,Hotel,IN,08-Dec-09,60,10,Existing,0,Rural,N,"$56,500.00","$28,250.00",0
4268995005,Healthcare,FL,28-Sep-10,24,8,New,0,Rural,Y,"$26,963.00","$12,500.00",0
4189905002,Transportation,NM,03-Aug-10,144,35,New,0,Rural,N,"$985,000.00","$738,750.00",0
4072035008,Engineering,MO,11-May-10,46,8,New,0,Rural,N,"$50,000.00","$45,000.00",1
4137465010,Trading,CA,21-Jun-10,84,7,New,0,Rural,N,"$21,100.00","$10,550.00",0
3677135001,Agriculture,AL,05-Oct-09,180,1,Existing,0,Rural,N,"$1,429,000.00","$1,286,100.00",0
3681325002,Administration,RI,07-Oct-09,60,1,New,0,Rural,N,"$100,000.00","$50,000.00",0
3836215010,Construction,MT,30-Dec-09,41,3,New,0,Rural,N,"$35,000.00","$35,000.00",1
4016765010,Consulting,CA,07-Apr-10,60,1,New,0,Rural,Y,"$15,000.00","$7,500.00",0
4149815005,Engineering,ME,30-Jun-10,120,2,Existing,0,Rural,N,"$10,000.00","$8,500.00",0
4267855007,Healthcare,WI,27-Sep-10,42,2,New,0,Rural,N,"$35,000.00","$35,000.00",1
3797345010,Manufacturing,UT,08-Dec-09,84,2,New,0,Rural,Y,"$36,500.00","$17,500.00",0
3755455010,Trading,SD,17-Nov-09,78,9,New,1,Rural,N,"$35,000.00","$35,000.00",0
4029855001,Trading,CA,15-Apr-10,240,10,New,0,Rural,N,"$1,815,000.00","$1,815,000.00",0
3732015004,Finance,NH,04-Nov-09,60,1,New,0,Rural,N,"$100,000.00","$50,000.00",0
4037165006,Manufacturing,VA,19-Apr-10,240,10,New,0,Rural,N,"$648,000.00","$648,000.00",0
3696895001,Healthcare,NV,16-Oct-09,120,5,New,0,Rural,N,"$387,500.00","$348,750.00",0
4209615007,Healthcare,AR,16-Aug-10,49,1,Existing,0,Rural,N,"$25,000.00","$21,250.00",1
3697865005,Manufacturing,CT,16-Oct-09,66,5,New,1,Rural,N,"$35,000.00","$35,000.00",0
4097415000,Consulting,WI,24-May-10,114,5,New,0,Rural,N,"$5,000.00","$4,500.00",1
3889495006,Construction,NV,04-Feb-10,49,18,New,0,Rural,Y,"$21,321.00","$5,000.00",1
3879795009,Manufacturing,LA,29-Jan-10,48,2,New,0,Rural,N,"$15,000.00","$12,750.00",0
4093115007,Trading,MN,21-May-10,120,2,Existing,0,Rural,N,"$68,000.00","$61,200.00",0
4238375006,Consulting,TX,02-Sep-10,60,7,New,0,Rural,N,"$34,000.00","$17,000.00",0
4053925009,Construction,CA,29-Apr-10,84,2,Existing,0,Rural,Y,"$93,831.00","$12,500.00",0
4277815010,Construction,OK,30-Sep-10,36,22,New,0,Rural,N,"$100,000.00","$50,000.00",0
4142305002,Finance,MN,24-Jun-10,120,4,New,0,Rural,N,"$742,000.00","$556,500.00",0
3794475008,Transportation,LA,04-Dec-09,84,1,Existing,0,Rural,N,"$48,400.00","$41,140.00",0
3902415010,Trading,PA,11-Feb-10,66,5,New,0,Rural,N,"$150,000.00","$135,000.00",0
4028545000,Finance,KY,14-Apr-10,84,4,New,0,Rural,Y,"$30,000.00","$15,000.00",0
3908535001,Transportation,UT,16-Feb-10,48,1,New,0,Rural,N,"$20,000.00","$10,000.00",0
3736395010,Finance,MO,05-Nov-09,108,6,New,0,Rural,N,"$12,500.00","$11,250.00",1
3945175010,Trading,NY,08-Mar-10,36,3,New,0,Rural,N,"$10,000.00","$5,000.00",0
4219495001,Consulting,KY,23-Aug-10,84,9,New,0,Rural,N,"$154,000.00","$115,500.00",0
3767565005,Energy,TX,19-Nov-09,60,3,New,0,Rural,N,"$87,000.00","$93,150.00",0
3967015009,Trading,VT,15-Mar-10,120,14,New,0,Rural,N,"$217,600.00","$195,840.00",0
4243495001,Manufacturing,LA,08-Sep-10,104,1,New,0,Rural,N,"$7,500.00","$6,375.00",1
3707555000,Trading,NY,22-Oct-09,78,7,New,0,Rural,Y,"$25,000.00","$12,500.00",1
3834715003,Transportation,OH,29-Dec-09,36,0,New,0,Rural,N,"$12,200.00","$6,100.00",0
